{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 66750.4915964659, 'tax': '4325.05'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 95081.25490396915, 'tax': '7322.72'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 45113.56569528996, 'tax': '2338.29'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 87342.67339223686, 'tax': '6065.05'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 28016.944996716677, 'tax': '999.11'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 71501.52567992132, 'tax': '4845.14'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 76607.48488539932, 'tax': '6042.71'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 33029.29545067603, 'tax': '1617.78'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 65095.85238930263, 'tax': '5234.11'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 97897.93970769872, 'tax': '8065.30'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 81066.01628675501, 'tax': '5088.77'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 64275.41143423682, 'tax': '3208.66'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 66547.82759255418, 'tax': '3994.54'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 81181.28826244539, 'tax': '5099.72'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 69992.17724230365, 'tax': '4749.26'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 50212.9247695538, 'tax': '2585.23'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 57814.18135199474, 'tax': '3877.35'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 63934.00854217991, 'tax': '4173.73'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 39526.04920368317, 'tax': '1617.47'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 86370.48258928378, 'tax': '5782.70'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 51859.924798825305, 'tax': '3074.19'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 58003.828335337195, 'tax': '3372.86'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 18597.678681467783, 'tax': '341.78'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 29225.13535889001, 'tax': '1066.39'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 73513.77642044643, 'tax': '5843.81'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 39931.075733868056, 'tax': '2368.45'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 21916.497171656556, 'tax': '0.00'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 37853.572278708656, 'tax': '1021.82'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 15560.684057543614, 'tax': '0.00'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 76672.70569000783, 'tax': '4785.54'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 65765.69122323918, 'tax': '4478.91'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 65109.44724316714, 'tax': '4149.85'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 40651.22824017476, 'tax': '2488.61'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 80800.2369437547, 'tax': '5832.02'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 29211.642404364662, 'tax': '964.05'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 51621.72207460636, 'tax': '2710.95'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 28370.138782738162, 'tax': '1158.31'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 49008.77861119684, 'tax': '2745.79'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 81971.18077102267, 'tax': '6387.41'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 73284.34857842649, 'tax': '5335.59'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 25365.046194224906, 'tax': '1562.85'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 92505.69962523722, 'tax': '7335.51'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 45918.30667572914, 'tax': '1837.65'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 83308.31982918667, 'tax': '4932.75'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 95308.74359751763, 'tax': '6552.79'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 60496.11795353484, 'tax': '3149.65'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 42929.14206353927, 'tax': '2243.62'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 17878.056776063375, 'tax': '0.00'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 59142.64201326992, 'tax': '3972.84'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 71473.50616353864, 'tax': '4812.62'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 49990.80895314071, 'tax': '2654.17'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 99939.58872286034, 'tax': '6879.56'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 83447.68755612928, 'tax': '5935.29'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 71677.01274391965, 'tax': '4605.93'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 17105.313452271126, 'tax': '369.48'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 79003.76531893403, 'tax': '5670.34'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 38225.140002800814, 'tax': '2540.26'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 62273.45288258233, 'tax': '4434.61'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 85613.77857425307, 'tax': '5230.24'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 88566.41696565806, 'tax': '5225.98'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 59133.466187270686, 'tax': '3117.01'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 44155.84228047202, 'tax': '1499.03'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 42024.29315470219, 'tax': '1982.19'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 16751.224505407823, 'tax': '0.00'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 47743.91838514751, 'tax': '2766.95'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 79997.57196962113, 'tax': '5399.78'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 97357.20055521325, 'tax': '6737.15'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 32604.535197208366, 'tax': '639.41'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 65383.15413349059, 'tax': '4129.48'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 71462.66043772936, 'tax': '4406.64'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 95750.7491623767, 'tax': '7267.57'}
{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 58604.79636352625, 'tax': '3654.43'}
